method,sparse_rate,sparse_seed,scene_id,sample_id,anchor_count,valid_count,mw_anchor_count,mw_design_rank,rmse,mae,median_ae,p90_ae,p95_ae,bias_db,std_error_db,count,los_rmse,nlos_rmse,high_wall_rmse,unclipped_rmse,unclipped_count,clipped_pixel_fraction,non_anchor_rmse,non_anchor_mae,non_anchor_p90_ae,non_anchor_count,non_anchor_los_rmse,non_anchor_nlos_rmse,free_space_rmse,free_space_mae,free_space_p90_ae,free_space_count,wall_region_rmse,rmse_delta_vs_multi_wall,rmse_delta_vs_direct_rf
log_distance,0.1,33,B25,B25_Ant1_f1_S22,2554,25536,2554,3,7.894396667781539,6.399730205535889,5.892360687255859,12.22993278503418,14.439674377441406,0.12422356009483337,7.89357328414917,25536,11.565827486989376,7.66520216617802,7.9138320803319955,7.894396667781539,25536,0.0,7.902561030565905,6.407247543334961,12.209407806396484,22982,11.583275575679336,7.674862760151415,7.892744885684807,6.3865132331848145,12.265464782714844,23440,7.9128453981110916,1.658338334657933,5.6040187081788275
multi_wall,0.1,33,B25,B25_Ant1_f1_S22,2554,25536,2554,3,6.236058333123606,4.761075496673584,3.638072967529297,10.32712173461914,12.651739120483398,0.04269348084926605,6.236034393310547,25536,5.314410324970312,6.278517158476779,6.814457634640152,6.236058333123606,25536,0.0,6.240816416635105,4.7616047859191895,10.3410005569458,22982,5.32319367943338,6.282719870689559,6.215722309038845,4.708798408508301,10.363068580627441,23440,6.459120044787164,0.0,3.945680373520894
idw,0.1,33,B25,B25_Ant1_f1_S22,2554,25536,2554,3,3.4097644249465313,2.496790885925293,1.922210693359375,5.697624206542969,7.009820938110352,-0.048641137778759,3.4094841480255127,25536,5.807798496219231,3.243948278507289,3.411743883824515,3.4097644249465313,25536,0.0,3.5942385674675523,2.7742605209350586,5.9142608642578125,22982,6.149030610298733,3.418703381003698,3.3969164072922906,2.4793272018432617,5.706076622009277,23440,3.5502804325449913,-2.8262939081770746,1.1193864653438195
multi_wall_residual_idw,0.1,33,B25,B25_Ant1_f1_S22,2554,25536,2554,3,3.0915688481997243,2.009594440460205,1.162057876586914,5.06005859375,6.756814956665039,0.004980751778930426,3.091625452041626,25536,2.220012450925416,3.1287162497463163,3.419036725773673,3.0915688481997243,25536,0.0,3.2588280606379225,2.232921600341797,5.312930107116699,22982,2.350447338155963,3.2972636746633963,3.0510534797271354,1.957341194152832,5.0146918296813965,23440,3.5129715676654123,-3.1444894849238816,0.8011908885970125
direct_rf_geometry,0.1,33,B25,B25_Ant1_f1_S22,2554,25536,2554,3,5.945805164329016,4.386218547821045,3.1423721313476562,10.31595230102539,12.961036682128906,2.3053410053253174,5.480801105499268,25536,0.4917736949766544,6.0913960155280416,6.594140766393022,5.945805164329016,25536,0.0,5.940511310232672,4.384753704071045,10.292261123657227,22982,0.4812133608546523,6.0846897446657255,5.877402307010931,4.300078868865967,10.234578132629395,23440,6.663101251279889,-0.29025316879458973,3.6554272047263043
direct_rf_sparse_anchor,0.1,33,B25,B25_Ant1_f1_S22,2554,25536,2554,3,4.60237470999559,3.3558945655822754,2.4890518188476562,7.800128936767578,9.514505386352539,0.3760552406311035,4.587075233459473,25536,0.47542405739564203,4.714640480347992,5.1253485808830685,4.60237470999559,25536,0.0,4.602179406719085,3.3548426628112793,7.7993621826171875,22982,0.4850302392076147,4.713370984082679,4.557098081631535,3.28852915763855,7.779543399810791,23440,5.081303069657403,-1.6336836231280163,2.3119967503928778
direct_rf_all_features,0.1,33,B25,B25_Ant1_f1_S22,2554,25536,2554,3,2.290377959602712,1.391993761062622,0.6996841430664062,3.7549362182617188,5.233402252197266,-0.003057193011045456,2.2904207706451416,25536,0.600502368671655,2.3430046531441544,2.563558958396121,2.290377959602712,25536,0.0,2.4112023974791397,1.526072382926941,3.975390672683716,22982,0.6328433259445118,2.466092717716889,2.2164328456735545,1.3248099088668823,3.576840877532959,23440,2.9954480252776916,-3.945680373520894,0.0
direct_extra_all_features,0.1,33,B25,B25_Ant1_f1_S22,2554,25536,2554,3,2.2754387080832728,1.4248007535934448,0.7362232208251953,3.7073440551757812,5.136076927185059,-0.041994787752628326,2.2750957012176514,25536,0.508803751254036,2.3287622517734112,2.546771458105109,2.2754387080832728,25536,0.0,2.394687668725397,1.5523942708969116,3.9315338134765625,22982,0.5355048078974681,2.4502947656209955,2.207691658317466,1.3615472316741943,3.569760799407959,23440,2.928168690474018,-3.960619625040333,-0.01493925151943909
wallpath_rf,0.1,33,B25,B25_Ant1_f1_S22,2554,25536,2554,3,2.2995043976843594,1.3867722749710083,0.6569309234619141,3.7342147827148438,5.173686981201172,-0.04354999586939812,2.2991368770599365,25536,0.8070795742222332,2.349284426705572,2.574156574976437,2.2995043976843594,25536,0.0,2.4209238026408735,1.5176377296447754,3.9650046825408936,22982,0.8517159687319202,2.4728207187471143,2.2272877004714133,1.321304440498352,3.5794684886932373,23440,2.9905889212563412,-3.9365539354392465,0.009126438081647592
wallpath_extra,0.1,33,B25,B25_Ant1_f1_S22,2554,25536,2554,3,2.2761680107142683,1.3761564493179321,0.6456031799316406,3.7194061279296875,5.210119247436523,-0.031007904559373856,2.276001453399658,25536,0.7133510179296085,2.326830671941636,2.5488347529254916,2.2761680107142683,25536,0.0,2.3976927379843787,1.5098611116409302,3.930285692214966,22982,0.75399740027002,2.4505355533091207,2.2012577684303123,1.3092684745788574,3.5558981895446777,23440,2.988619182094945,-3.9598903224093376,-0.014209948888443513
