method,sparse_rate,sparse_seed,feature,importance
wallpath_extra,0.1,33,transmittance_sum,0.002509275959829896
wallpath_extra,0.1,33,reflectance_sum,0.003492208742847977
wallpath_extra,0.1,33,fspl_pred_db,0.00150345665936877
wallpath_extra,0.1,33,log_distance_pred_db,0.0043480535284801895
wallpath_extra,0.1,33,multi_wall_pred_db,0.010104639186290641
wallpath_extra,0.1,33,multi_wall_residual_idw_pred_db,0.016920422387553046
wallpath_extra,0.1,33,anchor_residual_idw,0.23574753877898771
wallpath_extra,0.1,33,anchor_residual_nn_1,0.26310767466765694
wallpath_extra,0.1,33,anchor_residual_nn_2,0.1530414882769365
wallpath_extra,0.1,33,anchor_residual_nn_3,0.14301929728211793
wallpath_extra,0.1,33,anchor_residual_nn_4,0.13595758717128928
wallpath_extra,0.1,33,anchor_dist_px_nn_1,0.002457929503340603
wallpath_extra,0.1,33,anchor_dist_px_nn_2,0.0010708997007725873
wallpath_extra,0.1,33,anchor_dist_px_nn_3,0.0009734289312774919
wallpath_extra,0.1,33,anchor_dist_px_nn_4,0.0010086182344953647
wallpath_extra,0.1,33,anchor_density,0.0012500373286707853
wallpath_calibrated,0.1,33,x_norm,0.01359799861553287
wallpath_calibrated,0.1,33,y_norm,0.013625778617358007
wallpath_calibrated,0.1,33,distance_m,0.013191139795580979
wallpath_calibrated,0.1,33,log10_distance_m,0.016519142869095556
wallpath_calibrated,0.1,33,fspl_db,0.018009259072234638
wallpath_calibrated,0.1,33,los,0.00652304987512799
wallpath_calibrated,0.1,33,wall_count,0.05128758543067477
wallpath_calibrated,0.1,33,wall_fraction,0.03493116704132345
wallpath_calibrated,0.1,33,mat_1_count,0.06194924024096062
wallpath_calibrated,0.1,33,mat_2_count,0.007402042878330675
wallpath_calibrated,0.1,33,mat_3_count,0.014284319151031687
wallpath_calibrated,0.1,33,transmittance_sum,0.051842271178386745
wallpath_calibrated,0.1,33,reflectance_sum,0.036195275902929015
wallpath_calibrated,0.1,33,fspl_pred_db,0.016142929374577737
wallpath_calibrated,0.1,33,log_distance_pred_db,0.10480154459162033
wallpath_calibrated,0.1,33,multi_wall_pred_db,0.24070641536213744
wallpath_calibrated,0.1,33,multi_wall_residual_idw_pred_db,0.183213894741422
wallpath_calibrated,0.1,33,anchor_dist_px_nn_1,0.06467052439822865
wallpath_calibrated,0.1,33,anchor_dist_px_nn_2,0.013531474149186476
wallpath_calibrated,0.1,33,anchor_dist_px_nn_3,0.01016464539303064
wallpath_calibrated,0.1,33,anchor_dist_px_nn_4,0.00965607492302468
wallpath_calibrated,0.1,33,anchor_density,0.017754226398205068
