method,sparse_rate,sparse_seed,feature,importance
direct_rf_all_features,0.1,11,los,1.2447940376205291e-06
direct_rf_all_features,0.1,11,wall_count,0.0007715667518626867
direct_rf_all_features,0.1,11,wall_fraction,0.0004269531165320513
direct_rf_all_features,0.1,11,mat_1_count,0.00018630678910264487
direct_rf_all_features,0.1,11,mat_2_count,3.6670205245946256e-05
direct_rf_all_features,0.1,11,mat_3_count,9.151463454328205e-05
direct_rf_all_features,0.1,11,transmittance_sum,0.00030530995947353174
direct_rf_all_features,0.1,11,reflectance_sum,0.0001943730447222423
direct_rf_all_features,0.1,11,fspl_pred_db,0.0003676903667691054
direct_rf_all_features,0.1,11,log_distance_pred_db,0.0016936245091317044
direct_rf_all_features,0.1,11,multi_wall_pred_db,0.001251924177917415
direct_rf_all_features,0.1,11,multi_wall_residual_idw_pred_db,0.9791165250922389
direct_rf_all_features,0.1,11,anchor_residual_idw,0.0005165574425968751
direct_rf_all_features,0.1,11,anchor_residual_nn_1,0.009114035543846636
direct_rf_all_features,0.1,11,anchor_residual_nn_2,0.0015332124727382625
direct_rf_all_features,0.1,11,anchor_residual_nn_3,0.0009971039446851427
direct_rf_all_features,0.1,11,anchor_residual_nn_4,0.0007669600818265544
direct_rf_all_features,0.1,11,anchor_dist_px_nn_1,0.0006062889233721988
direct_rf_all_features,0.1,11,anchor_dist_px_nn_2,0.00011880327690247547
direct_rf_all_features,0.1,11,anchor_dist_px_nn_3,0.00010531695303084713
direct_rf_all_features,0.1,11,anchor_dist_px_nn_4,0.00011913853529185466
direct_rf_all_features,0.1,11,anchor_density,0.00011194362346867897
direct_extra_all_features,0.1,11,x_norm,0.00017306462359775583
direct_extra_all_features,0.1,11,y_norm,0.0001679807027896375
direct_extra_all_features,0.1,11,distance_m,0.06724602940979003
direct_extra_all_features,0.1,11,log10_distance_m,0.06328736888056759
direct_extra_all_features,0.1,11,fspl_db,0.06555885048949087
direct_extra_all_features,0.1,11,los,0.030560398854349153
direct_extra_all_features,0.1,11,wall_count,0.024891790010902137
direct_extra_all_features,0.1,11,wall_fraction,0.0014270663146497913
direct_extra_all_features,0.1,11,mat_1_count,0.004197765051120922
direct_extra_all_features,0.1,11,mat_2_count,0.0001001390548813914
direct_extra_all_features,0.1,11,mat_3_count,0.0001888767599932912
direct_extra_all_features,0.1,11,transmittance_sum,0.009735826191079088
direct_extra_all_features,0.1,11,reflectance_sum,0.0051363327914494645
direct_extra_all_features,0.1,11,fspl_pred_db,0.07244081494236412
direct_extra_all_features,0.1,11,log_distance_pred_db,0.16380575000148542
direct_extra_all_features,0.1,11,multi_wall_pred_db,0.14042639057690878
direct_extra_all_features,0.1,11,multi_wall_residual_idw_pred_db,0.2886333653840407
direct_extra_all_features,0.1,11,anchor_residual_idw,0.01441687742869381
direct_extra_all_features,0.1,11,anchor_residual_nn_1,0.014107228546791948
direct_extra_all_features,0.1,11,anchor_residual_nn_2,0.00872346189126758
direct_extra_all_features,0.1,11,anchor_residual_nn_3,0.011202958700425177
direct_extra_all_features,0.1,11,anchor_residual_nn_4,0.01222688154303353
direct_extra_all_features,0.1,11,anchor_dist_px_nn_1,0.000533579232450193
direct_extra_all_features,0.1,11,anchor_dist_px_nn_2,0.00016953847289146926
direct_extra_all_features,0.1,11,anchor_dist_px_nn_3,0.0001435458529697035
direct_extra_all_features,0.1,11,anchor_dist_px_nn_4,0.0001446114410313718
direct_extra_all_features,0.1,11,anchor_density,0.0003535068509849095
wallpath_rf,0.1,11,x_norm,0.0022194376037569913
wallpath_rf,0.1,11,y_norm,0.0023437488058161435
wallpath_rf,0.1,11,distance_m,0.0006319986741261983
wallpath_rf,0.1,11,log10_distance_m,0.0006374416754873775
wallpath_rf,0.1,11,fspl_db,0.0006213370167779385
wallpath_rf,0.1,11,los,4.636665211651371e-06
wallpath_rf,0.1,11,wall_count,0.0020900906227162555
wallpath_rf,0.1,11,wall_fraction,0.0037794911957251126
wallpath_rf,0.1,11,mat_1_count,0.003714989089038558
wallpath_rf,0.1,11,mat_2_count,0.000564586777615837
wallpath_rf,0.1,11,mat_3_count,0.0009456855870010408
wallpath_rf,0.1,11,transmittance_sum,0.0021658263772853055
wallpath_rf,0.1,11,reflectance_sum,0.003495865916588041
wallpath_rf,0.1,11,fspl_pred_db,0.0006392181754038543
wallpath_rf,0.1,11,log_distance_pred_db,0.0023803668801702363
wallpath_rf,0.1,11,multi_wall_pred_db,0.01012739865336658
wallpath_rf,0.1,11,multi_wall_residual_idw_pred_db,0.002883599087290161
wallpath_rf,0.1,11,anchor_residual_idw,0.023798127929293072
wallpath_rf,0.1,11,anchor_residual_nn_1,0.8427250869831004
wallpath_rf,0.1,11,anchor_residual_nn_2,0.07105213740171623
wallpath_rf,0.1,11,anchor_residual_nn_3,0.010617181353088234
wallpath_rf,0.1,11,anchor_residual_nn_4,0.00691608762744587
wallpath_rf,0.1,11,anchor_dist_px_nn_1,0.0017458922147425373
wallpath_rf,0.1,11,anchor_dist_px_nn_2,0.001023734168432744
wallpath_rf,0.1,11,anchor_dist_px_nn_3,0.0009367318048703759
wallpath_rf,0.1,11,anchor_dist_px_nn_4,0.0010859612068235976
wallpath_rf,0.1,11,anchor_density,0.0008533405071096728
wallpath_extra,0.1,11,x_norm,0.0010955195527275186
wallpath_extra,0.1,11,y_norm,0.0011227641747403778
wallpath_extra,0.1,11,distance_m,0.0011378517462799645
wallpath_extra,0.1,11,log10_distance_m,0.0016236233121031877
wallpath_extra,0.1,11,fspl_db,0.0014069823203806178
wallpath_extra,0.1,11,los,0.0006676258194455932
wallpath_extra,0.1,11,wall_count,0.0060486284545458145
wallpath_extra,0.1,11,wall_fraction,0.0039706758595634325
wallpath_extra,0.1,11,mat_1_count,0.006189073385178917
wallpath_extra,0.1,11,mat_2_count,0.0008196787050777497
wallpath_extra,0.1,11,mat_3_count,0.001218462569090757
wallpath_extra,0.1,11,transmittance_sum,0.0028563454942302727
wallpath_extra,0.1,11,reflectance_sum,0.0039435702381001025
wallpath_extra,0.1,11,fspl_pred_db,0.0013839194859342797
wallpath_extra,0.1,11,log_distance_pred_db,0.005227161832647219
wallpath_extra,0.1,11,multi_wall_pred_db,0.01089425273372352
wallpath_extra,0.1,11,multi_wall_residual_idw_pred_db,0.019167751173633164
wallpath_extra,0.1,11,anchor_residual_idw,0.21725404733949394
wallpath_extra,0.1,11,anchor_residual_nn_1,0.205271375962846
wallpath_extra,0.1,11,anchor_residual_nn_2,0.21620905829909
wallpath_extra,0.1,11,anchor_residual_nn_3,0.16134254585472485
wallpath_extra,0.1,11,anchor_residual_nn_4,0.12434558841530416
wallpath_extra,0.1,11,anchor_dist_px_nn_1,0.002455214438038143
wallpath_extra,0.1,11,anchor_dist_px_nn_2,0.001086415641607321
wallpath_extra,0.1,11,anchor_dist_px_nn_3,0.0009927451147555707
wallpath_extra,0.1,11,anchor_dist_px_nn_4,0.001015292737499678
wallpath_extra,0.1,11,anchor_density,0.0012538293392379257
wallpath_calibrated,0.1,11,x_norm,0.013400406012297453
wallpath_calibrated,0.1,11,y_norm,0.013585584471915995
wallpath_calibrated,0.1,11,distance_m,0.012703615092833511
wallpath_calibrated,0.1,11,log10_distance_m,0.01539025491277498
wallpath_calibrated,0.1,11,fspl_db,0.016117813709782446
wallpath_calibrated,0.1,11,los,0.005589220210431099
wallpath_calibrated,0.1,11,wall_count,0.051044410542542176
wallpath_calibrated,0.1,11,wall_fraction,0.028071646900746577
wallpath_calibrated,0.1,11,mat_1_count,0.06456371724840389
wallpath_calibrated,0.1,11,mat_2_count,0.007843011151894902
wallpath_calibrated,0.1,11,mat_3_count,0.013482206912006087
wallpath_calibrated,0.1,11,transmittance_sum,0.05081027050579233
wallpath_calibrated,0.1,11,reflectance_sum,0.03857325999422255
wallpath_calibrated,0.1,11,fspl_pred_db,0.015398678225532142
wallpath_calibrated,0.1,11,log_distance_pred_db,0.10681643935926004
wallpath_calibrated,0.1,11,multi_wall_pred_db,0.24385390720707625
wallpath_calibrated,0.1,11,multi_wall_residual_idw_pred_db,0.1897903570211315
wallpath_calibrated,0.1,11,anchor_dist_px_nn_1,0.0626772554507446
wallpath_calibrated,0.1,11,anchor_dist_px_nn_2,0.01323215608234208
wallpath_calibrated,0.1,11,anchor_dist_px_nn_3,0.009947916304308661
wallpath_calibrated,0.1,11,anchor_dist_px_nn_4,0.00941978186765622
wallpath_calibrated,0.1,11,anchor_density,0.017688090816304673
