method,sparse_rate,sparse_seed,feature,importance
direct_rf_all_features,0.005,33,anchor_density,0.0003996888340365734
direct_extra_all_features,0.005,33,x_norm,0.0005638967748975471
direct_extra_all_features,0.005,33,y_norm,0.0004962186529217218
direct_extra_all_features,0.005,33,distance_m,0.0815353435689546
direct_extra_all_features,0.005,33,log10_distance_m,0.08915591224903519
direct_extra_all_features,0.005,33,fspl_db,0.09154582455664213
direct_extra_all_features,0.005,33,los,0.04073359013019451
direct_extra_all_features,0.005,33,wall_count,0.015801873313514115
direct_extra_all_features,0.005,33,wall_fraction,0.002853586770688692
direct_extra_all_features,0.005,33,mat_1_count,0.0049989594006228
direct_extra_all_features,0.005,33,mat_2_count,0.00025217623741566667
direct_extra_all_features,0.005,33,mat_3_count,0.0004929990508665901
direct_extra_all_features,0.005,33,transmittance_sum,0.016662852203911345
direct_extra_all_features,0.005,33,reflectance_sum,0.018286420337940673
direct_extra_all_features,0.005,33,fspl_pred_db,0.08358337031151432
direct_extra_all_features,0.005,33,log_distance_pred_db,0.18922327251926024
direct_extra_all_features,0.005,33,multi_wall_pred_db,0.10239504650516298
direct_extra_all_features,0.005,33,multi_wall_residual_idw_pred_db,0.19657839449854184
direct_extra_all_features,0.005,33,anchor_residual_idw,0.023686572861316812
direct_extra_all_features,0.005,33,anchor_residual_nn_1,0.013309072449493769
direct_extra_all_features,0.005,33,anchor_residual_nn_2,0.010428293571359125
direct_extra_all_features,0.005,33,anchor_residual_nn_3,0.007046722021481406
direct_extra_all_features,0.005,33,anchor_residual_nn_4,0.004895021573917625
direct_extra_all_features,0.005,33,anchor_dist_px_nn_1,0.000738659895442445
direct_extra_all_features,0.005,33,anchor_dist_px_nn_2,0.00044099089547051555
direct_extra_all_features,0.005,33,anchor_dist_px_nn_3,0.00040219305660999075
direct_extra_all_features,0.005,33,anchor_dist_px_nn_4,0.0004114651021653263
direct_extra_all_features,0.005,33,anchor_density,0.0034812714906581293
wallpath_rf,0.005,33,x_norm,0.004745392221106845
wallpath_rf,0.005,33,y_norm,0.004502473720822498
wallpath_rf,0.005,33,distance_m,0.0016852761923586577
wallpath_rf,0.005,33,log10_distance_m,0.001731378373316272
wallpath_rf,0.005,33,fspl_db,0.0017014178920749833
wallpath_rf,0.005,33,los,1.409353982560153e-05
wallpath_rf,0.005,33,wall_count,0.010955849151049635
wallpath_rf,0.005,33,wall_fraction,0.010190893023162919
wallpath_rf,0.005,33,mat_1_count,0.013633168589505536
wallpath_rf,0.005,33,mat_2_count,0.0015197359695481546
wallpath_rf,0.005,33,mat_3_count,0.0020460149288541846
wallpath_rf,0.005,33,transmittance_sum,0.008639603978789148
wallpath_rf,0.005,33,reflectance_sum,0.006008651001194221
wallpath_rf,0.005,33,fspl_pred_db,0.00167616013078535
wallpath_rf,0.005,33,log_distance_pred_db,0.01892336216830278
wallpath_rf,0.005,33,multi_wall_pred_db,0.041994224448733755
wallpath_rf,0.005,33,multi_wall_residual_idw_pred_db,0.02662374964872036
wallpath_rf,0.005,33,anchor_residual_idw,0.7407189914749444
wallpath_rf,0.005,33,anchor_residual_nn_1,0.04599459996505509
wallpath_rf,0.005,33,anchor_residual_nn_2,0.01801329527861709
wallpath_rf,0.005,33,anchor_residual_nn_3,0.01155263244157098
wallpath_rf,0.005,33,anchor_residual_nn_4,0.008520259038175632
wallpath_rf,0.005,33,anchor_dist_px_nn_1,0.005740310588151488
wallpath_rf,0.005,33,anchor_dist_px_nn_2,0.0034202549634818114
wallpath_rf,0.005,33,anchor_dist_px_nn_3,0.0030322424296934914
wallpath_rf,0.005,33,anchor_dist_px_nn_4,0.0032718742220289136
wallpath_rf,0.005,33,anchor_density,0.0031440946201303764
wallpath_extra,0.005,33,x_norm,0.0030049000916532492
wallpath_extra,0.005,33,y_norm,0.0028644801335621717
wallpath_extra,0.005,33,distance_m,0.002895671576030403
wallpath_extra,0.005,33,log10_distance_m,0.0039778615289042625
wallpath_extra,0.005,33,fspl_db,0.003790474470084045
wallpath_extra,0.005,33,los,0.0014220970353367762
wallpath_extra,0.005,33,wall_count,0.013695569222070167
wallpath_extra,0.005,33,wall_fraction,0.009997424044245537
wallpath_extra,0.005,33,mat_1_count,0.01659527776310175
wallpath_extra,0.005,33,mat_2_count,0.0023167965796398226
wallpath_extra,0.005,33,mat_3_count,0.0033030702204260823
wallpath_extra,0.005,33,transmittance_sum,0.011546367760082603
wallpath_extra,0.005,33,reflectance_sum,0.007971118181281395
wallpath_extra,0.005,33,fspl_pred_db,0.0037761298320503262
wallpath_extra,0.005,33,log_distance_pred_db,0.01828376586085485
wallpath_extra,0.005,33,multi_wall_pred_db,0.03875341047547966
wallpath_extra,0.005,33,multi_wall_residual_idw_pred_db,0.02798297575501292
wallpath_extra,0.005,33,anchor_residual_idw,0.28861731832202486
wallpath_extra,0.005,33,anchor_residual_nn_1,0.2168111209290992
wallpath_extra,0.005,33,anchor_residual_nn_2,0.1257938575261494
wallpath_extra,0.005,33,anchor_residual_nn_3,0.11099297706423113
wallpath_extra,0.005,33,anchor_residual_nn_4,0.06762300794264696
wallpath_extra,0.005,33,anchor_dist_px_nn_1,0.0052850888490714445
wallpath_extra,0.005,33,anchor_dist_px_nn_2,0.002783615280954817
wallpath_extra,0.005,33,anchor_dist_px_nn_3,0.002538185155425687
wallpath_extra,0.005,33,anchor_dist_px_nn_4,0.002553059549140192
wallpath_extra,0.005,33,anchor_density,0.0048243788514401
wallpath_calibrated,0.005,33,x_norm,0.014012739663491314
wallpath_calibrated,0.005,33,y_norm,0.01286023798289503
wallpath_calibrated,0.005,33,distance_m,0.015810160824817097
wallpath_calibrated,0.005,33,log10_distance_m,0.02146386958930277
wallpath_calibrated,0.005,33,fspl_db,0.021479505592759702
wallpath_calibrated,0.005,33,los,0.007210279333989441
wallpath_calibrated,0.005,33,wall_count,0.055830107264804
wallpath_calibrated,0.005,33,wall_fraction,0.040362604964264005
wallpath_calibrated,0.005,33,mat_1_count,0.06609879365676627
wallpath_calibrated,0.005,33,mat_2_count,0.008339471396992875
wallpath_calibrated,0.005,33,mat_3_count,0.013756380636981064
wallpath_calibrated,0.005,33,transmittance_sum,0.07686490584636832
wallpath_calibrated,0.005,33,reflectance_sum,0.03194292304904813
wallpath_calibrated,0.005,33,fspl_pred_db,0.0211474675692478
wallpath_calibrated,0.005,33,log_distance_pred_db,0.1149108530716228
wallpath_calibrated,0.005,33,multi_wall_pred_db,0.23194970414675803
wallpath_calibrated,0.005,33,multi_wall_residual_idw_pred_db,0.1661912152342686
wallpath_calibrated,0.005,33,anchor_dist_px_nn_1,0.027238184733604762
wallpath_calibrated,0.005,33,anchor_dist_px_nn_2,0.01046960082656051
wallpath_calibrated,0.005,33,anchor_dist_px_nn_3,0.008520287781430776
wallpath_calibrated,0.005,33,anchor_dist_px_nn_4,0.008256317341380522
wallpath_calibrated,0.005,33,anchor_density,0.025284389492646223
