row_uid,scenario,config,source_file,coord,distance_m,target_pl_db,method,pred_pl_db,error_db,abs_error_db,split,random_seed,fold
PL_Comms_C1.csv::F-14,Comms,C1,PL_Comms_C1.csv,F-14,15.03329638,86.0,log_distance,94.73830823692404,8.738308236924041,8.738308236924041,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::G-14,Comms,C1,PL_Comms_C1.csv,G-14,15.13274595,85.0,log_distance,94.84890401197251,9.848904011972508,9.848904011972508,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::H-14,Comms,C1,PL_Comms_C1.csv,H-14,15.29705854,97.0,log_distance,95.03004982063374,-1.9699501793662648,1.9699501793662648,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::I-14,Comms,C1,PL_Comms_C1.csv,I-14,15.5241747,97.0,log_distance,95.27725540377665,-1.7227445962233503,1.7227445962233503,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::J-14,Comms,C1,PL_Comms_C1.csv,J-14,15.8113883,97.0,log_distance,95.58474614995905,-1.4152538500409548,1.4152538500409548,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::L-14,Comms,C1,PL_Comms_C1.csv,L-14,16.55294536,99.0,log_distance,96.35353364729963,-2.6464663527003722,2.6464663527003722,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::A-15,Comms,C1,PL_Comms_C1.csv,A-15,14.56021978,90.0,log_distance,94.20198787504606,4.201987875046058,4.201987875046058,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::B-15,Comms,C1,PL_Comms_C1.csv,B-15,14.31782106,99.0,log_distance,93.92039271533287,-5.079607284667134,5.079607284667134,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::C-15,Comms,C1,PL_Comms_C1.csv,C-15,14.14213562,96.0,log_distance,93.71330256558252,-2.2866974344174764,2.2866974344174764,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::D-15,Comms,C1,PL_Comms_C1.csv,D-15,14.03566885,95.0,log_distance,93.58654865011579,-1.4134513498842125,1.4134513498842125,leave_config_out,11,holdout_C1
