method,sparse_rate,sparse_seed,feature,importance
direct_extra_all_features,0.01,22,y_norm,0.00039426560117482084
direct_extra_all_features,0.01,22,distance_m,0.10836348254579334
direct_extra_all_features,0.01,22,log10_distance_m,0.05744434846533222
direct_extra_all_features,0.01,22,fspl_db,0.0849519714371483
direct_extra_all_features,0.01,22,los,0.02695959342747791
direct_extra_all_features,0.01,22,wall_count,0.0221124403679433
direct_extra_all_features,0.01,22,wall_fraction,0.0030154962053905573
direct_extra_all_features,0.01,22,mat_1_count,0.009346479803185283
direct_extra_all_features,0.01,22,mat_2_count,0.00020847960609000362
direct_extra_all_features,0.01,22,mat_3_count,0.00041664153650271144
direct_extra_all_features,0.01,22,transmittance_sum,0.0229308375242199
direct_extra_all_features,0.01,22,reflectance_sum,0.015151148913615688
direct_extra_all_features,0.01,22,fspl_pred_db,0.062305698911469254
direct_extra_all_features,0.01,22,log_distance_pred_db,0.2019254502040827
direct_extra_all_features,0.01,22,multi_wall_pred_db,0.11594526690702284
direct_extra_all_features,0.01,22,multi_wall_residual_idw_pred_db,0.20003846678877965
direct_extra_all_features,0.01,22,anchor_residual_idw,0.022593802828819363
direct_extra_all_features,0.01,22,anchor_residual_nn_1,0.017268588849512247
direct_extra_all_features,0.01,22,anchor_residual_nn_2,0.01125598562030041
direct_extra_all_features,0.01,22,anchor_residual_nn_3,0.00789256231822414
direct_extra_all_features,0.01,22,anchor_residual_nn_4,0.0058882369472209066
direct_extra_all_features,0.01,22,anchor_dist_px_nn_1,0.0006353901003419782
direct_extra_all_features,0.01,22,anchor_dist_px_nn_2,0.0003728567205651445
direct_extra_all_features,0.01,22,anchor_dist_px_nn_3,0.00032978688691752086
direct_extra_all_features,0.01,22,anchor_dist_px_nn_4,0.00032879679092686856
direct_extra_all_features,0.01,22,anchor_density,0.0014983041726997872
wallpath_rf,0.01,22,x_norm,0.003800253589796921
wallpath_rf,0.01,22,y_norm,0.003938876285811331
wallpath_rf,0.01,22,distance_m,0.0013896684888184507
wallpath_rf,0.01,22,log10_distance_m,0.0013711659137410988
wallpath_rf,0.01,22,fspl_db,0.0014067508194327482
wallpath_rf,0.01,22,los,1.1970491614779163e-05
wallpath_rf,0.01,22,wall_count,0.008018902089184423
wallpath_rf,0.01,22,wall_fraction,0.008619406251702127
wallpath_rf,0.01,22,mat_1_count,0.009693837512450376
wallpath_rf,0.01,22,mat_2_count,0.001224713454538865
wallpath_rf,0.01,22,mat_3_count,0.0019148115411464636
wallpath_rf,0.01,22,transmittance_sum,0.00597459474214083
wallpath_rf,0.01,22,reflectance_sum,0.004798477474378597
wallpath_rf,0.01,22,fspl_pred_db,0.0013961054306604094
wallpath_rf,0.01,22,log_distance_pred_db,0.011495550962437075
wallpath_rf,0.01,22,multi_wall_pred_db,0.029879387410485198
wallpath_rf,0.01,22,multi_wall_residual_idw_pred_db,0.016487413476789885
wallpath_rf,0.01,22,anchor_residual_idw,0.7710843333065196
wallpath_rf,0.01,22,anchor_residual_nn_1,0.06285561945987214
wallpath_rf,0.01,22,anchor_residual_nn_2,0.020590201299435576
wallpath_rf,0.01,22,anchor_residual_nn_3,0.011228066897821808
wallpath_rf,0.01,22,anchor_residual_nn_4,0.008331891362971144
wallpath_rf,0.01,22,anchor_dist_px_nn_1,0.004343537908216689
wallpath_rf,0.01,22,anchor_dist_px_nn_2,0.002630644794978823
wallpath_rf,0.01,22,anchor_dist_px_nn_3,0.002370217386733563
wallpath_rf,0.01,22,anchor_dist_px_nn_4,0.002616654405258505
wallpath_rf,0.01,22,anchor_density,0.0025269472430626255
wallpath_extra,0.01,22,x_norm,0.002311385134759831
wallpath_extra,0.01,22,y_norm,0.0022965127085298
wallpath_extra,0.01,22,distance_m,0.002035851863543631
wallpath_extra,0.01,22,log10_distance_m,0.003115416050372208
wallpath_extra,0.01,22,fspl_db,0.002949438078858461
wallpath_extra,0.01,22,los,0.0008401364283210527
wallpath_extra,0.01,22,wall_count,0.012575614855713213
wallpath_extra,0.01,22,wall_fraction,0.007576151087970063
wallpath_extra,0.01,22,mat_1_count,0.010861331408961852
wallpath_extra,0.01,22,mat_2_count,0.001711259771502971
wallpath_extra,0.01,22,mat_3_count,0.0026893592728813036
wallpath_extra,0.01,22,transmittance_sum,0.007797952351476331
wallpath_extra,0.01,22,reflectance_sum,0.006408703281431733
wallpath_extra,0.01,22,fspl_pred_db,0.0027450558287234307
wallpath_extra,0.01,22,log_distance_pred_db,0.012440638733402752
wallpath_extra,0.01,22,multi_wall_pred_db,0.02670060303553468
wallpath_extra,0.01,22,multi_wall_residual_idw_pred_db,0.020738406411835157
wallpath_extra,0.01,22,anchor_residual_idw,0.3187158421666727
wallpath_extra,0.01,22,anchor_residual_nn_1,0.24405189736279462
wallpath_extra,0.01,22,anchor_residual_nn_2,0.12225454262688548
wallpath_extra,0.01,22,anchor_residual_nn_3,0.10181543428243968
wallpath_extra,0.01,22,anchor_residual_nn_4,0.07314763032151722
wallpath_extra,0.01,22,anchor_dist_px_nn_1,0.0043149530079485835
wallpath_extra,0.01,22,anchor_dist_px_nn_2,0.0022712568930446813
wallpath_extra,0.01,22,anchor_dist_px_nn_3,0.002017570029276256
wallpath_extra,0.01,22,anchor_dist_px_nn_4,0.00205412933884486
wallpath_extra,0.01,22,anchor_density,0.003562927666757433
wallpath_calibrated,0.01,22,x_norm,0.013457696258685434
wallpath_calibrated,0.01,22,y_norm,0.012986801785773135
wallpath_calibrated,0.01,22,distance_m,0.015241277434993436
wallpath_calibrated,0.01,22,log10_distance_m,0.019259588820901764
wallpath_calibrated,0.01,22,fspl_db,0.01979301664189577
wallpath_calibrated,0.01,22,los,0.006726035854506315
wallpath_calibrated,0.01,22,wall_count,0.0586614455626433
wallpath_calibrated,0.01,22,wall_fraction,0.0310127812942484
wallpath_calibrated,0.01,22,mat_1_count,0.06150219471673851
wallpath_calibrated,0.01,22,mat_2_count,0.007919107493447668
wallpath_calibrated,0.01,22,mat_3_count,0.014590646714632198
wallpath_calibrated,0.01,22,transmittance_sum,0.06836867701392497
wallpath_calibrated,0.01,22,reflectance_sum,0.03959774840798835
wallpath_calibrated,0.01,22,fspl_pred_db,0.018660319335143113
wallpath_calibrated,0.01,22,log_distance_pred_db,0.1144197661731431
wallpath_calibrated,0.01,22,multi_wall_pred_db,0.23629778758251116
wallpath_calibrated,0.01,22,multi_wall_residual_idw_pred_db,0.17423554637505004
wallpath_calibrated,0.01,22,anchor_dist_px_nn_1,0.032179539713663906
wallpath_calibrated,0.01,22,anchor_dist_px_nn_2,0.012058717421915215
wallpath_calibrated,0.01,22,anchor_dist_px_nn_3,0.009420667423712514
wallpath_calibrated,0.01,22,anchor_dist_px_nn_4,0.009039719353064383
wallpath_calibrated,0.01,22,anchor_density,0.0245709186214174
