task,scope,baseline_method,metric,num_candidate_maps,num_valid_maps,num_missing_pairs,wallpath_map_wins,baseline_map_wins,ties,wallpath_map_win_rate,baseline_map_win_rate,mean_wallpath_value,mean_baseline_value,mean_paired_difference,median_paired_difference,mean_wallpath_improvement_percent
task3,overall,direct_rf_all_features,nlos_rmse,5550,5550,0,4714,836,0,0.8493693693693694,0.15063063063063062,5.416795872557125,5.941221524981044,0.5244256524239187,0.2909285436896918,8.826899488916
task3,Ant1-f1 source-like,direct_rf_all_features,nlos_rmse,250,250,0,61,189,0,0.244,0.756,3.0700441909051746,3.000013604314316,-0.07003058659085894,-0.0696277708847729,-2.33434230065316
task3,Ant1-f2-f3 frequency shift,direct_rf_all_features,nlos_rmse,500,500,0,319,181,0,0.638,0.362,5.897777252279109,6.115514905175624,0.21773765289651498,0.04831661445554358,3.5604140660705688
task3,Ant2-Ant5 additional antennas across frequencies,direct_rf_all_features,nlos_rmse,4800,4800,0,4334,466,0,0.9029166666666667,0.09708333333333333,5.48892029558879,6.076253877078833,0.5873335814900429,0.3350880882404974,9.66604742612243
task3,overall,direct_rf_all_features,non_anchor_rmse,5550,5550,0,4840,710,0,0.872072072072072,0.12792792792792793,5.340235698565371,5.889766651233081,0.5495309526677095,0.3531956780344241,9.33026697335556
task3,Ant1-f1 source-like,direct_rf_all_features,non_anchor_rmse,250,250,0,60,190,0,0.24,0.76,2.9812526366649323,2.9025552276832385,-0.07869740898169342,-0.07987910654226915,-2.7113147833024547
task3,Ant1-f2-f3 frequency shift,direct_rf_all_features,non_anchor_rmse,500,500,0,313,187,0,0.626,0.374,5.768429376428504,5.967748232451179,0.19931885602267466,0.044064935064145105,3.3399340632171257
task3,Ant2-Ant5 additional antennas across frequencies,direct_rf_all_features,non_anchor_rmse,4800,4800,0,4467,333,0,0.930625,0.069375,5.418495891595276,6.037227498166083,0.6187316065708071,0.4023866837145955,10.248605121452822
task3,overall,direct_rf_all_features,p90_ae,5550,5550,0,4792,758,0,0.8634234234234234,0.13657657657657657,8.804805737343637,9.803031943553203,0.9982262062095665,0.5407873789469404,10.182831311347835
task3,Ant1-f1 source-like,direct_rf_all_features,p90_ae,250,250,0,72,178,0,0.288,0.712,4.808398335774738,4.775869000116983,-0.0325293356577555,-0.08960803349812818,-0.6811186750926037
task3,Ant1-f2-f3 frequency shift,direct_rf_all_features,p90_ae,500,500,0,260,240,0,0.52,0.48,9.56295921166738,10.020157831509907,0.4571986198425293,0.008952617645263672,4.562788606031704
task3,Ant2-Ant5 additional antennas across frequencies,direct_rf_all_features,p90_ae,4800,4800,0,4460,340,0,0.9291666666666667,0.07083333333333333,8.933977635933292,10.042246066861681,1.1082684309283892,0.6135713259379068,11.036061290965117
task3,overall,direct_rf_all_features,rmse,5550,5550,0,4844,706,0,0.8727927927927928,0.1272072072072072,5.319527300434667,5.871376060378109,0.5518487599434418,0.3549860382099004,9.398968048861509
task3,Ant1-f1 source-like,direct_rf_all_features,rmse,250,250,0,60,190,0,0.24,0.76,2.967056477071201,2.8898114139487534,-0.07724506312244768,-0.07887201812493161,-2.673013981106019
task3,Ant1-f2-f3 frequency shift,direct_rf_all_features,rmse,500,500,0,314,186,0,0.628,0.372,5.7442872017753395,5.945512501009602,0.20122529923426158,0.04540726198210776,3.384490390022599
task3,Ant2-Ant5 additional antennas across frequencies,direct_rf_all_features,rmse,4800,4800,0,4470,330,0,0.93125,0.06875,5.397805999428528,6.018943339813859,0.6211373403853299,0.40406115140179044,10.31970738579074
task3,overall,direct_rf_all_features,wall_region_rmse,5550,5550,0,2499,3051,0,0.4502702702702703,0.5497297297297298,7.1871465903206815,7.235339770543157,0.04819318022247444,-0.031835767969868645,0.6660804019001539
task3,Ant1-f1 source-like,direct_rf_all_features,wall_region_rmse,250,250,0,79,171,0,0.316,0.684,4.4187018711363555,4.198900288873802,-0.21980158226255314,-0.1032124143965496,-5.2347416499739445
task3,Ant1-f2-f3 frequency shift,direct_rf_all_features,wall_region_rmse,500,500,0,168,332,0,0.336,0.664,8.173054308182373,8.027155812377694,-0.14589849580467873,-0.09370026655780084,-1.817561527579991
task3,Ant2-Ant5 additional antennas across frequencies,direct_rf_all_features,wall_region_rmse,4800,4800,0,2252,2548,0,0.4691666666666667,0.5308333333333334,7.228637698834273,7.311006822522337,0.08236912368806473,-0.02066437781117547,1.1266454222736775
task3,overall,multi_wall_residual_idw,free_space_rmse,5550,5550,0,4816,734,0,0.8677477477477478,0.13225225225225226,5.190796191773113,5.690876936867674,0.5000807450945618,0.7468703296505887,8.787410985024954
task3,Ant1-f1 source-like,multi_wall_residual_idw,free_space_rmse,250,250,0,250,0,0,1.0,0.0,2.856559186440428,3.5419005161566006,0.6853413297161723,0.6288311865879443,19.349536402559742
task3,Ant1-f2-f3 frequency shift,multi_wall_residual_idw,free_space_rmse,500,500,0,472,28,0,0.944,0.056,5.5711952571501095,6.398248859785144,0.8270536026350365,0.8961883167445994,12.926249365405386
task3,Ant2-Ant5 additional antennas across frequencies,multi_wall_residual_idw,free_space_rmse,4800,4800,0,4094,706,0,0.8529166666666667,0.14708333333333334,5.272746133157419,5.72911821680914,0.4563720836517202,0.7394605144075463,7.965834642977567
task3,overall,multi_wall_residual_idw,high_wall_rmse,5550,5550,0,4699,851,0,0.8466666666666667,0.15333333333333332,5.599664332561322,6.0385302223059245,0.4388658897446025,0.6893020509253556,7.267760093730444
task3,Ant1-f1 source-like,multi_wall_residual_idw,high_wall_rmse,250,250,0,250,0,0,1.0,0.0,3.201495891208814,3.9011374141246433,0.6996415229158301,0.5923291089756798,17.93429578724077
task3,Ant1-f2-f3 frequency shift,multi_wall_residual_idw,high_wall_rmse,500,500,0,465,35,0,0.93,0.07,6.117624689264556,6.908957827856857,0.7913331385923003,0.8244023232379416,11.453726572214014
task3,Ant2-Ant5 additional antennas across frequencies,multi_wall_residual_idw,high_wall_rmse,4800,4800,0,3984,816,0,0.83,0.17,5.670614735058513,6.059183222153811,0.3885684870952993,0.682859971694175,6.412885579604181
task3,overall,multi_wall_residual_idw,los_rmse,5550,5267,283,5210,57,0,0.989177900132903,0.01082209986709702,4.267835690126795,5.9256201149360646,1.65778442480927,1.541556926869938,27.976555915737386
task3,Ant1-f1 source-like,multi_wall_residual_idw,los_rmse,250,238,12,238,0,0,1.0,0.0,1.3119460907450504,2.9881394489886195,1.6761933582435684,1.514726647701477,56.09488401924823
task3,Ant1-f2-f3 frequency shift,multi_wall_residual_idw,los_rmse,500,473,27,472,1,0,0.9978858350951374,0.0021141649048625794,3.5844908001548075,6.009373903349324,2.4248831031945173,2.224820338935599,40.351676267689186
task3,Ant2-Ant5 additional antennas across frequencies,multi_wall_residual_idw,los_rmse,4800,4556,244,4500,56,0,0.9877085162423178,0.012291483757682178,4.493192111902388,6.070375351234576,1.5771832393321878,1.4803514790432923,25.981642782788125
task3,overall,multi_wall_residual_idw,mae,5550,5550,0,4797,753,0,0.8643243243243244,0.13567567567567568,3.735392966395742,4.157722823011267,0.4223298566155248,0.6549336115519203,10.157720333787154
task3,Ant1-f1 source-like,multi_wall_residual_idw,mae,250,250,0,250,0,0,1.0,0.0,1.9211883625984194,2.458319154580434,0.537130791982015,0.5346242984135946,21.849514168297155
task3,Ant1-f2-f3 frequency shift,multi_wall_residual_idw,mae,500,500,0,470,30,0,0.94,0.06,3.9200444399515786,4.661348928133646,0.7413044881820678,0.8341936667760212,15.903218137305965
task3,Ant2-Ant5 additional antennas across frequencies,multi_wall_residual_idw,mae,4800,4800,0,4077,723,0,0.849375,0.150625,3.810648261014786,4.193772378125125,0.3831241171103385,0.6510336001714069,9.135548679483156
task3,overall,multi_wall_residual_idw,nlos_rmse,5550,5550,0,4771,779,0,0.8596396396396396,0.14036036036036037,5.416795872557125,5.899949874702291,0.4831540021451678,0.7124388925473433,8.18912045705382
task3,Ant1-f1 source-like,multi_wall_residual_idw,nlos_rmse,250,250,0,250,0,0,1.0,0.0,3.0700441909051746,3.755990827048945,0.6859466361437703,0.605777876729789,18.26273459466124
task3,Ant1-f2-f3 frequency shift,multi_wall_residual_idw,nlos_rmse,500,500,0,467,33,0,0.934,0.066,5.897777252279109,6.694985338910119,0.7972080866310103,0.8430121051010748,11.907540439226524
task3,Ant2-Ant5 additional antennas across frequencies,multi_wall_residual_idw,nlos_rmse,4800,4800,0,4054,746,0,0.8445833333333334,0.15541666666666668,5.48892029558879,5.928798214245921,0.43987791865713194,0.7087588608326336,7.419343731418908
task3,overall,multi_wall_residual_idw,non_anchor_rmse,5550,5550,0,4834,716,0,0.870990990990991,0.129009009009009,5.340235698565371,5.88562131754933,0.5453856189839605,0.7616526962031909,9.266406884822294
task3,Ant1-f1 source-like,multi_wall_residual_idw,non_anchor_rmse,250,250,0,250,0,0,1.0,0.0,2.9812526366649323,3.6999845954287807,0.7187319587638485,0.6358746874192642,19.425268949817248
task3,Ant1-f2-f3 frequency shift,multi_wall_residual_idw,non_anchor_rmse,500,500,0,473,27,0,0.946,0.054,5.768429376428504,6.633491046050944,0.8650616696224408,0.912432224269043,13.040820642057389
task3,Ant2-Ant5 additional antennas across frequencies,multi_wall_residual_idw,non_anchor_rmse,4800,4800,0,4111,689,0,0.8564583333333333,0.14354166666666668,5.418495891595276,5.921553466774192,0.5030575751789164,0.7572778299796208,8.495364907225271
task3,overall,multi_wall_residual_idw,p90_ae,5550,5550,0,4664,886,0,0.8403603603603603,0.15963963963963965,8.804805737343637,9.286340105698272,0.481534368354637,0.9636735121409097,5.185405260562846
task3,Ant1-f1 source-like,multi_wall_residual_idw,p90_ae,250,250,0,250,0,0,1.0,0.0,4.808398335774738,5.58636879825592,0.7779704624811807,0.7574721177419026,13.926228120206932
task3,Ant1-f2-f3 frequency shift,multi_wall_residual_idw,p90_ae,500,500,0,463,37,0,0.926,0.074,9.56295921166738,10.490682077407836,0.9277228657404581,1.1115096410115566,8.84330359928026
task3,Ant2-Ant5 additional antennas across frequencies,multi_wall_residual_idw,p90_ae,4800,4800,0,3951,849,0,0.823125,0.176875,8.933977635933292,9.353594655907816,0.4196170199745231,0.9636735121409097,4.48615783996466
task3,overall,multi_wall_residual_idw,rmse,5550,5550,0,4829,721,0,0.8700900900900901,0.12990990990990992,5.319527300434667,5.856084536283267,0.5365572358485994,0.7548831747451621,9.162388837186102
task3,Ant1-f1 source-like,multi_wall_residual_idw,rmse,250,250,0,250,0,0,1.0,0.0,2.967056477071201,3.681415882948495,0.714359405877294,0.6318238073789915,19.40447448999307
task3,Ant1-f2-f3 frequency shift,multi_wall_residual_idw,rmse,500,500,0,473,27,0,0.946,0.054,5.7442872017753395,6.600200689236659,0.8559134874613191,0.902508857835834,12.967991849961603
task3,Ant2-Ant5 additional antennas across frequencies,multi_wall_residual_idw,rmse,4800,4800,0,4106,694,0,0.8554166666666667,0.14458333333333334,5.397805999428528,5.891836429378475,0.4940304299499465,0.7504610353657624,8.384999072387032
task3,overall,multi_wall_residual_idw,wall_region_rmse,5550,5550,0,4655,895,0,0.8387387387387387,0.16126126126126125,7.1871465903206815,8.010856836249392,0.823710245928711,0.6360873857885232,10.28242375024597
task3,Ant1-f1 source-like,multi_wall_residual_idw,wall_region_rmse,250,250,0,242,8,0,0.968,0.032,4.4187018711363555,5.388837049061675,0.9701351779253202,0.5943300889496625,18.002681637854376
task3,Ant1-f2-f3 frequency shift,multi_wall_residual_idw,wall_region_rmse,500,500,0,435,65,0,0.87,0.13,8.173054308182373,9.198109352751187,1.0250550445688142,0.6360779054437931,11.144192847220467
task3,Ant2-Ant5 additional antennas across frequencies,multi_wall_residual_idw,wall_region_rmse,4800,4800,0,3978,822,0,0.82875,0.17125,7.228637698834273,8.023748229696482,0.7951105308622103,0.6384659568001569,9.909465104094943
