split,fold,heldout_scenario,method,anchor_mode,anchor_fraction,anchor_count,anchor_seed,random_seed,model_seed,rmse,mae,median_ae,p90_ae,p95_ae,bias_db,std_error_db,count,train_count,target_anchor_count,test_count
leave_scenario_fewshot,holdout_Comms,Comms,log_distance,fraction,0.01,,33,11,11,15.594030494319174,13.044517738126554,11.587142483362484,25.66789076121097,27.912954878357606,-12.705959692018434,9.04059596279798,1373,915,14,1373
leave_scenario_fewshot,holdout_Comms,Comms,multi_wall_linear,fraction,0.01,,33,11,11,9.50023972815149,7.462204871916634,6.016049421290106,15.269720062442362,19.317302582219725,4.178776328171688,8.531845245400307,1373,915,14,1373
leave_scenario_fewshot,holdout_Comms,Comms,bias_calibrated_log_distance,fraction,0.01,,33,11,11,10.406259347739303,8.778210391581643,8.35976483704367,16.543553013147378,18.971721537212648,5.153431696438065,9.04059596279798,1373,915,14,1373
leave_scenario_fewshot,holdout_Comms,Comms,bias_calibrated_multi_wall,fraction,0.01,,33,11,11,9.928399317985216,7.851883138148888,6.4516895795312195,15.88300926699856,20.074875197804683,5.077472769588178,8.531845245400307,1373,915,14,1373
leave_scenario_fewshot,holdout_Comms,Comms,wallpath_fewshot_residual_extra,fraction,0.01,,33,11,11,10.293464702248324,8.08420590273116,6.915446123247307,16.15093423508836,20.384341598089197,5.277599231127971,8.837554069539243,1373,915,14,1373
leave_scenario_fewshot,holdout_Comms,Comms,wallpath_fewshot_residual_rf,fraction,0.01,,33,11,11,9.977170302062197,7.787978793026958,6.488658574477981,16.412193712459363,19.469985288249248,4.664647516988946,8.819579966109538,1373,915,14,1373
leave_scenario_fewshot,holdout_Comms,Comms,direct_extra_with_anchors,fraction,0.01,,33,11,11,7.9496498985286,6.093493651620824,4.900432900432932,12.797333333333325,15.66565,0.9082043327780819,7.897600800186022,1373,915,14,1373
leave_scenario_fewshot,holdout_Comms,Comms,direct_rf_with_anchors,fraction,0.01,,33,11,11,7.832022260838043,5.987063055814056,4.684601190476201,12.767349206349186,15.599533333333323,1.101576660482422,7.754166722178666,1373,915,14,1373
leave_scenario_fewshot,holdout_Comms,Comms,log_distance,fraction,0.05,,11,11,11,15.66672088385744,13.110424183782161,11.871908673353474,25.6818798276945,27.9760384620371,-12.776586292905131,9.066696529202002,1318,970,69,1318
leave_scenario_fewshot,holdout_Comms,Comms,multi_wall_linear,fraction,0.05,,11,11,11,9.389509918174479,7.376338339057731,6.004217637687624,15.21442945679717,19.131239477345115,4.025813068035775,8.482672081645575,1318,970,69,1318
leave_scenario_fewshot,holdout_Comms,Comms,bias_calibrated_log_distance,fraction,0.05,,11,11,11,9.074409993004522,7.573328228658427,6.825406506552568,14.554767147116085,16.500488885068894,-0.37407321274945915,9.066696529202002,1318,970,69,1318
leave_scenario_fewshot,holdout_Comms,Comms,bias_calibrated_multi_wall,fraction,0.05,,11,11,11,8.725594400561597,6.853019273585972,5.756455101778833,14.591027255697483,17.8051908613101,-2.044571348322832,8.482672081645575,1318,970,69,1318
leave_scenario_fewshot,holdout_Comms,Comms,wallpath_fewshot_residual_extra,fraction,0.05,,11,11,11,7.404761595601783,5.815404902063729,4.9523600323599055,12.315258278031553,14.751119142802308,-0.7980174781888998,7.361634491891328,1318,970,69,1318
leave_scenario_fewshot,holdout_Comms,Comms,wallpath_fewshot_residual_rf,fraction,0.05,,11,11,11,7.602735288171104,6.019265817488413,4.910455829597105,12.82784477336118,15.338547790334072,-0.49343261599788796,7.586706012194728,1318,970,69,1318
leave_scenario_fewshot,holdout_Comms,Comms,direct_extra_with_anchors,fraction,0.05,,11,11,11,7.583954264189213,5.99252151172383,5.092416666666679,12.294806547619125,15.322512202380937,-1.467525435764144,7.440613642482655,1318,970,69,1318
leave_scenario_fewshot,holdout_Comms,Comms,direct_rf_with_anchors,fraction,0.05,,11,11,11,7.5398218432503255,5.952004369429254,5.0659642857143155,12.676494246031735,15.073955952380942,-1.411453995043903,7.406531647662714,1318,970,69,1318
leave_scenario_fewshot,holdout_Comms,Comms,log_distance,fraction,0.05,,22,11,11,15.62489552987228,13.078771204892139,11.616830832323465,25.6818798276945,27.893640048979254,-12.732424074691162,9.056640519621375,1318,970,69,1318
leave_scenario_fewshot,holdout_Comms,Comms,multi_wall_linear,fraction,0.05,,22,11,11,9.436301939618977,7.388763381875265,5.96637351799167,15.145127881216654,19.288931791857724,4.106027354032061,8.496136396244903,1318,970,69,1318
leave_scenario_fewshot,holdout_Comms,Comms,bias_calibrated_log_distance,fraction,0.05,,22,11,11,9.07119480764778,7.614370302768437,7.0383171172687895,14.40833724659818,16.73960374103738,0.5136513765661668,9.056640519621375,1318,970,69,1318
leave_scenario_fewshot,holdout_Comms,Comms,bias_calibrated_multi_wall,fraction,0.05,,22,11,11,8.507119695400693,6.631231393274949,5.298316040384925,14.308818460110464,17.65993121235936,-0.43214794720909344,8.496136396244903,1318,970,69,1318
leave_scenario_fewshot,holdout_Comms,Comms,wallpath_fewshot_residual_extra,fraction,0.05,,22,11,11,7.799390547587481,6.190434209366836,5.292037829188466,13.262165675909218,15.590090772504754,0.721810815672129,7.765917979233085,1318,970,69,1318
leave_scenario_fewshot,holdout_Comms,Comms,wallpath_fewshot_residual_rf,fraction,0.05,,22,11,11,7.622809552661879,6.092067193707083,5.191697094553199,12.673697777650867,14.56962711136115,0.37634570199570266,7.613513603372794,1318,970,69,1318
leave_scenario_fewshot,holdout_Comms,Comms,direct_extra_with_anchors,fraction,0.05,,22,11,11,7.804426485284424,6.166683684355394,5.1236666666666935,12.915033333333312,15.314604166666635,0.0957866994380142,7.8038386498197,1318,970,69,1318
leave_scenario_fewshot,holdout_Comms,Comms,direct_rf_with_anchors,fraction,0.05,,22,11,11,7.851310149436833,6.294915542095736,5.2843700396825355,13.096993452380943,15.30129523809522,-0.3007114074805657,7.845549293201904,1318,970,69,1318
leave_scenario_fewshot,holdout_Comms,Comms,log_distance,fraction,0.05,,33,11,11,15.649783558330387,13.102970807532175,11.753931905974895,25.68828722620205,27.99756486633828,-12.774008976601754,9.041040874162993,1318,970,69,1318
leave_scenario_fewshot,holdout_Comms,Comms,multi_wall_linear,fraction,0.05,,33,11,11,9.492411470756522,7.459085744085842,6.044191468110078,15.27768992571618,19.131239477345115,4.110464780265636,8.556281600107944,1318,970,69,1318
leave_scenario_fewshot,holdout_Comms,Comms,bias_calibrated_log_distance,fraction,0.05,,33,11,11,9.046782582172051,7.544075367606762,6.765255476331248,14.534053738514936,16.59224183278896,-0.3222654198105535,9.041040874162993,1318,970,69,1318
leave_scenario_fewshot,holdout_Comms,Comms,bias_calibrated_multi_wall,fraction,0.05,,33,11,11,8.563151815052713,6.705286037760735,5.4332955582593385,14.391392163300505,17.553237774952116,-0.34294924886170786,8.556281600107944,1318,970,69,1318
leave_scenario_fewshot,holdout_Comms,Comms,wallpath_fewshot_residual_extra,fraction,0.05,,33,11,11,8.183082554037986,6.31322041057742,5.07727598986412,13.033332128347881,16.513444319213082,0.5536873825251147,8.16432914382029,1318,970,69,1318
leave_scenario_fewshot,holdout_Comms,Comms,wallpath_fewshot_residual_rf,fraction,0.05,,33,11,11,7.586030886654777,5.99913447202873,4.846518277693015,12.777095126867282,15.097257147673233,0.5497503757950298,7.566084795823629,1318,970,69,1318
leave_scenario_fewshot,holdout_Comms,Comms,direct_extra_with_anchors,fraction,0.05,,33,11,11,7.520911694266844,5.87826723569937,4.66645833333331,12.649541666666654,14.999645833333325,-0.03962374574265721,7.520807315157934,1318,970,69,1318
leave_scenario_fewshot,holdout_Comms,Comms,direct_rf_with_anchors,fraction,0.05,,33,11,11,7.327229599043743,5.706815462033997,4.615971230158756,12.195167857142842,14.919961111111116,-0.3685802440400512,7.317953416140751,1318,970,69,1318
leave_scenario_fewshot,holdout_Comms,Comms,log_distance,fraction,0.1,,11,11,11,15.45466325440628,12.901068685230399,11.370909025282465,25.479290719196293,27.87113729917528,-12.550539573871635,9.018346451083906,1248,1040,139,1248
leave_scenario_fewshot,holdout_Comms,Comms,multi_wall_linear,fraction,0.1,,11,11,11,9.478922160559879,7.431937165003267,6.007502037767878,15.298633527608068,19.317684530774287,4.197228268651633,8.499014071454688,1248,1040,139,1248
leave_scenario_fewshot,holdout_Comms,Comms,bias_calibrated_log_distance,fraction,0.1,,11,11,11,9.25284000871823,7.8044355069419,7.113139044665147,15.021981298245732,16.764937246574203,2.0698974648902566,9.018346451083906,1248,1040,139,1248
leave_scenario_fewshot,holdout_Comms,Comms,bias_calibrated_multi_wall,fraction,0.1,,11,11,11,8.527425758148475,6.654038465289636,5.452129568830294,14.417851588778321,17.80223707668329,0.6955212965461802,8.499014071454688,1248,1040,139,1248
leave_scenario_fewshot,holdout_Comms,Comms,wallpath_fewshot_residual_extra,fraction,0.1,,11,11,11,7.576995756620128,5.971287033390287,4.885545966059993,12.289159328190985,14.665182235460914,1.137638032261881,7.491104351388434,1248,1040,139,1248
leave_scenario_fewshot,holdout_Comms,Comms,wallpath_fewshot_residual_rf,fraction,0.1,,11,11,11,7.593662621535143,5.977208567888273,4.970288410665717,12.10832612320333,15.144942247147442,1.3517863574649882,7.472374833576772,1248,1040,139,1248
leave_scenario_fewshot,holdout_Comms,Comms,direct_extra_with_anchors,fraction,0.1,,11,11,11,7.455722382055181,5.84345203449951,4.766874999999999,12.04831388888889,14.843409722222209,0.9246140951507531,7.398167679454631,1248,1040,139,1248
leave_scenario_fewshot,holdout_Comms,Comms,direct_rf_with_anchors,fraction,0.1,,11,11,11,7.448150697748639,5.807819819131345,4.808940476190479,12.267644155844144,15.056530600649362,0.8055916316478713,7.404456154194748,1248,1040,139,1248
leave_scenario_fewshot,holdout_Comms,Comms,log_distance,fraction,0.1,,22,11,11,15.703936622636736,13.176049030177154,11.796472802520505,25.81298469986024,27.923157676741777,-12.852213642661363,9.024091640225093,1248,1040,139,1248
leave_scenario_fewshot,holdout_Comms,Comms,multi_wall_linear,fraction,0.1,,22,11,11,9.440140798560071,7.430896025263194,6.118481704750614,15.137462442580125,18.923965800803096,4.09389425181881,8.50624994645486,1248,1040,139,1248
leave_scenario_fewshot,holdout_Comms,Comms,bias_calibrated_log_distance,fraction,0.1,,22,11,11,9.072951819155842,7.531538179791672,6.827973282518997,14.87067157850063,16.77143427363582,-0.9403322718820647,9.024091640225093,1248,1040,139,1248
leave_scenario_fewshot,holdout_Comms,Comms,bias_calibrated_multi_wall,fraction,0.1,,22,11,11,8.51286719546756,6.692625275002386,5.473850260048401,14.011462532731262,17.428631414308065,-0.33558864120293286,8.50624994645486,1248,1040,139,1248
leave_scenario_fewshot,holdout_Comms,Comms,wallpath_fewshot_residual_extra,fraction,0.1,,22,11,11,7.189920965276893,5.664318286105605,4.733943021422206,11.651299851186213,14.287198465762376,-0.37272053044731507,7.18025367888289,1248,1040,139,1248
leave_scenario_fewshot,holdout_Comms,Comms,wallpath_fewshot_residual_rf,fraction,0.1,,22,11,11,7.279982873081268,5.739713548825303,4.651090647654058,12.021725436457489,14.241363834597133,-0.17213500510783314,7.277947524705925,1248,1040,139,1248
leave_scenario_fewshot,holdout_Comms,Comms,direct_extra_with_anchors,fraction,0.1,,22,11,11,7.223586752170154,5.649363959148675,4.647040584415592,11.881823214285708,14.659069751082244,-0.6791217642599127,7.191592257312469,1248,1040,139,1248
leave_scenario_fewshot,holdout_Comms,Comms,direct_rf_with_anchors,fraction,0.1,,22,11,11,7.45874967048206,5.895525452430535,4.900026785714246,12.332632936507954,14.847259623015871,-0.6695106338704886,7.428640666908757,1248,1040,139,1248
leave_scenario_fewshot,holdout_Comms,Comms,log_distance,fraction,0.1,,33,11,11,15.634752972508483,13.115982379139114,11.684078487612382,25.6818798276945,27.895399079546127,-12.799264174246465,8.979105585146758,1248,1040,139,1248
leave_scenario_fewshot,holdout_Comms,Comms,multi_wall_linear,fraction,0.1,,33,11,11,9.48618544237647,7.449837662383663,6.030379181386934,15.279295554522044,19.305261011078134,4.073033022245388,8.567270058008788,1248,1040,139,1248
leave_scenario_fewshot,holdout_Comms,Comms,bias_calibrated_log_distance,fraction,0.1,,33,11,11,8.988551882499166,7.490542258823061,6.787479481393525,14.516332050335613,16.440944259646685,-0.41198038201545045,8.979105585146758,1248,1040,139,1248
leave_scenario_fewshot,holdout_Comms,Comms,bias_calibrated_multi_wall,fraction,0.1,,33,11,11,8.584508201679446,6.683985508701264,5.331703234744644,14.667313477555785,17.747954932906133,-0.543750694572247,8.567270058008786,1248,1040,139,1248
leave_scenario_fewshot,holdout_Comms,Comms,wallpath_fewshot_residual_extra,fraction,0.1,,33,11,11,7.440554491421499,5.748072987499332,4.617560130852567,12.178933031884682,15.199609390105017,-0.21451002748088072,7.437461703291171,1248,1040,139,1248
leave_scenario_fewshot,holdout_Comms,Comms,wallpath_fewshot_residual_rf,fraction,0.1,,33,11,11,7.352258118459172,5.729803328232165,4.510413845597618,12.27312336049934,14.625910379153723,-0.10842856762057032,7.351458541416973,1248,1040,139,1248
leave_scenario_fewshot,holdout_Comms,Comms,direct_extra_with_anchors,fraction,0.1,,33,11,11,7.445196433846399,5.79481988239362,4.688210317460346,12.159800000000034,15.19696893939394,-0.39965819914959827,7.434461867708491,1248,1040,139,1248
