scenario,config,source_file,coord,pl_db,p_rx_dbm,derived_pl_db,pl_minus_derived_db,consistent_with_received_power
Comms,C2,PL_Comms_C2.csv,P-23,91.0,-81.0,91.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-24,91.0,-81.0,91.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-24,85.0,-75.0,85.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-24,71.0,-61.0,71.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-24,79.0,-69.0,79.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-24,76.0,-66.0,76.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-24,77.0,-67.0,77.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-24,87.0,-77.0,87.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-24,92.0,-82.0,92.0,0.0,True
Comms,C2,PL_Comms_C2.csv,L-24,82.0,-72.0,82.0,0.0,True
Comms,C2,PL_Comms_C2.csv,M-24,89.0,-79.0,89.0,0.0,True
Comms,C2,PL_Comms_C2.csv,N-24,80.0,-70.0,80.0,0.0,True
Comms,C2,PL_Comms_C2.csv,O-24,95.0,-85.0,95.0,0.0,True
Comms,C2,PL_Comms_C2.csv,P-24,87.0,-77.0,87.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-25,82.0,-72.0,82.0,0.0,True
Comms,C2,PL_Comms_C2.csv,B-25,84.0,-74.0,84.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-25,86.0,-76.0,86.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-25,78.0,-68.0,78.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-25,75.0,-65.0,75.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-25,76.0,-66.0,76.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-25,83.0,-73.0,83.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-25,97.0,-87.0,97.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-25,79.0,-69.0,79.0,0.0,True
Comms,C2,PL_Comms_C2.csv,L-25,93.0,-83.0,93.0,0.0,True
Comms,C2,PL_Comms_C2.csv,M-25,87.0,-77.0,87.0,0.0,True
Comms,C2,PL_Comms_C2.csv,N-25,94.0,-84.0,94.0,0.0,True
Comms,C2,PL_Comms_C2.csv,O-25,83.0,-73.0,83.0,0.0,True
Comms,C2,PL_Comms_C2.csv,P-25,90.0,-80.0,90.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-26,77.0,-67.0,77.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-26,75.0,-65.0,75.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-26,79.0,-69.0,79.0,0.0,True
Comms,C2,PL_Comms_C2.csv,O-26,83.0,-73.0,83.0,0.0,True
Comms,C2,PL_Comms_C2.csv,P-26,90.0,-80.0,90.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-27,74.0,-64.0,74.0,0.0,True
Comms,C2,PL_Comms_C2.csv,B-27,76.0,-66.0,76.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-27,66.0,-56.0,66.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-27,72.0,-62.0,72.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-27,71.0,-61.0,71.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-27,74.0,-64.0,74.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-27,76.0,-66.0,76.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-27,74.0,-64.0,74.0,0.0,True
Comms,C2,PL_Comms_C2.csv,I-27,77.0,-67.0,77.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-27,84.0,-74.0,84.0,0.0,True
Comms,C2,PL_Comms_C2.csv,L-27,80.0,-70.0,80.0,0.0,True
Comms,C2,PL_Comms_C2.csv,M-27,86.0,-76.0,86.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-28,65.0,-55.0,65.0,0.0,True
Comms,C2,PL_Comms_C2.csv,B-28,73.0,-63.0,73.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-28,74.0,-64.0,74.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-28,65.0,-55.0,65.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-28,76.0,-66.0,76.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-28,77.0,-67.0,77.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-28,72.0,-62.0,72.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-28,74.0,-64.0,74.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-28,76.0,-66.0,76.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-28,69.0,-59.0,69.0,0.0,True
Comms,C2,PL_Comms_C2.csv,L-28,69.0,-59.0,69.0,0.0,True
Comms,C2,PL_Comms_C2.csv,M-28,77.0,-67.0,77.0,0.0,True
Comms,C2,PL_Comms_C2.csv,B-29,72.0,-62.0,72.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-29,77.0,-67.0,77.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-29,64.0,-54.0,64.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-29,71.0,-61.0,71.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-29,68.0,-58.0,68.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-29,84.0,-74.0,84.0,0.0,True
Comms,C2,PL_Comms_C2.csv,I-29,84.0,-74.0,84.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-29,81.0,-71.0,81.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-29,81.0,-71.0,81.0,0.0,True
Comms,C2,PL_Comms_C2.csv,L-29,82.0,-72.0,82.0,0.0,True
Comms,C2,PL_Comms_C2.csv,M-29,74.0,-64.0,74.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-30,70.0,-60.0,70.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-30,81.0,-71.0,81.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-30,66.0,-56.0,66.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-30,69.0,-59.0,69.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-30,84.0,-74.0,84.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-30,72.0,-62.0,72.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-31,73.0,-63.0,73.0,0.0,True
Comms,C2,PL_Comms_C2.csv,B-31,76.0,-66.0,76.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-31,73.0,-63.0,73.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-31,83.0,-73.0,83.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-31,88.0,-78.0,88.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-31,75.0,-65.0,75.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-31,74.0,-64.0,74.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-31,74.0,-64.0,74.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-31,82.0,-72.0,82.0,0.0,True
Comms,C2,PL_Comms_C2.csv,L-31,91.0,-81.0,91.0,0.0,True
Comms,C2,PL_Comms_C2.csv,M-31,94.0,-84.0,94.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-32,78.0,-68.0,78.0,0.0,True
Comms,C2,PL_Comms_C2.csv,B-32,77.0,-67.0,77.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-32,74.0,-64.0,74.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-32,76.0,-66.0,76.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-32,75.0,-65.0,75.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-32,78.0,-68.0,78.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-32,82.0,-72.0,82.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-32,83.0,-73.0,83.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-32,89.0,-79.0,89.0,0.0,True
Comms,C2,PL_Comms_C2.csv,M-32,96.0,-86.0,96.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-33,71.0,-61.0,71.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-33,86.0,-76.0,86.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-33,84.0,-74.0,84.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-33,75.0,-65.0,75.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-33,79.0,-69.0,79.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-33,82.0,-72.0,82.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-33,83.0,-73.0,83.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-33,82.0,-72.0,82.0,0.0,True
Comms,C2,PL_Comms_C2.csv,L-33,99.0,-89.0,99.0,0.0,True
Comms,C2,PL_Comms_C2.csv,M-33,94.0,-84.0,94.0,0.0,True
Comms,C2,PL_Comms_C2.csv,N-33,88.0,-78.0,88.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-34,84.0,-74.0,84.0,0.0,True
Comms,C2,PL_Comms_C2.csv,B-34,84.0,-74.0,84.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-34,80.0,-70.0,80.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-34,86.0,-76.0,86.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-34,94.0,-84.0,94.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-34,93.0,-83.0,93.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-34,86.0,-76.0,86.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-34,78.0,-68.0,78.0,0.0,True
Comms,C2,PL_Comms_C2.csv,I-34,82.0,-72.0,82.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-34,79.0,-69.0,79.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-34,82.0,-72.0,82.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-35,80.0,-70.0,80.0,0.0,True
Comms,C2,PL_Comms_C2.csv,B-35,78.0,-68.0,78.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-35,77.0,-67.0,77.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-35,89.0,-79.0,89.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-35,88.0,-78.0,88.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-35,96.0,-86.0,96.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-35,91.0,-81.0,91.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-35,79.0,-69.0,79.0,0.0,True
Comms,C2,PL_Comms_C2.csv,I-35,89.0,-79.0,89.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-35,88.0,-78.0,88.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-35,84.0,-74.0,84.0,0.0,True
Comms,C2,PL_Comms_C2.csv,L-35,90.0,-80.0,90.0,0.0,True
Comms,C2,PL_Comms_C2.csv,M-35,91.0,-81.0,91.0,0.0,True
Comms,C2,PL_Comms_C2.csv,N-35,100.0,-90.0,100.0,0.0,True
Comms,C2,PL_Comms_C2.csv,O-35,92.0,-82.0,92.0,0.0,True
Comms,C2,PL_Comms_C2.csv,P-35,94.0,-84.0,94.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-36,86.0,-76.0,86.0,0.0,True
Comms,C2,PL_Comms_C2.csv,B-36,83.0,-73.0,83.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-36,-60.0,70.0,-60.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-36,87.0,-77.0,87.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-36,84.0,-74.0,84.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-36,86.0,-76.0,86.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-36,97.0,-87.0,97.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-36,80.0,-70.0,80.0,0.0,True
Comms,C2,PL_Comms_C2.csv,I-36,93.0,-83.0,93.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-36,86.0,-76.0,86.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-36,82.0,-72.0,82.0,0.0,True
Comms,C2,PL_Comms_C2.csv,L-36,94.0,-84.0,94.0,0.0,True
Comms,C2,PL_Comms_C2.csv,M-36,91.0,-81.0,91.0,0.0,True
Comms,C2,PL_Comms_C2.csv,N-36,86.0,-76.0,86.0,0.0,True
Comms,C2,PL_Comms_C2.csv,O-36,93.0,-83.0,93.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-37,89.0,-79.0,89.0,0.0,True
Comms,C2,PL_Comms_C2.csv,B-37,82.0,-72.0,82.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-37,86.0,-76.0,86.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-37,88.0,-78.0,88.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-37,91.0,-81.0,91.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-37,88.0,-78.0,88.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-37,78.0,-68.0,78.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-37,95.0,-85.0,95.0,0.0,True
Comms,C2,PL_Comms_C2.csv,L-37,90.0,-80.0,90.0,0.0,True
Comms,C2,PL_Comms_C2.csv,M-37,97.0,-87.0,97.0,0.0,True
Comms,C2,PL_Comms_C2.csv,N-37,95.0,-85.0,95.0,0.0,True
Comms,C2,PL_Comms_C2.csv,O-37,92.0,-82.0,92.0,0.0,True
Comms,C2,PL_Comms_C2.csv,P-37,92.0,-82.0,92.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-38,90.0,-80.0,90.0,0.0,True
Comms,C2,PL_Comms_C2.csv,B-38,90.0,-80.0,90.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-38,85.0,-75.0,85.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-38,92.0,-82.0,92.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-38,88.0,-78.0,88.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-38,84.0,-74.0,84.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-38,81.0,-71.0,81.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-38,81.0,-71.0,81.0,0.0,True
Comms,C2,PL_Comms_C2.csv,I-38,97.0,-87.0,97.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-38,99.0,-89.0,99.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-38,99.0,-89.0,99.0,0.0,True
Comms,C2,PL_Comms_C2.csv,L-38,95.0,-85.0,95.0,0.0,True
Comms,C2,PL_Comms_C2.csv,M-38,104.0,-94.0,104.0,0.0,True
Comms,C2,PL_Comms_C2.csv,N-38,103.0,-93.0,103.0,0.0,True
Comms,C2,PL_Comms_C2.csv,O-38,106.0,-96.0,106.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-39,95.0,-85.0,95.0,0.0,True
Comms,C2,PL_Comms_C2.csv,B-39,90.0,-80.0,90.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-39,85.0,-75.0,85.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-39,88.0,-78.0,88.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-39,90.0,-80.0,90.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-39,91.0,-81.0,91.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-39,85.0,-75.0,85.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-39,94.0,-84.0,94.0,0.0,True
Comms,C2,PL_Comms_C2.csv,I-39,88.0,-78.0,88.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-39,95.0,-85.0,95.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-39,107.0,-97.0,107.0,0.0,True
Comms,C2,PL_Comms_C2.csv,L-39,96.0,-86.0,96.0,0.0,True
Comms,C2,PL_Comms_C2.csv,M-39,106.0,-96.0,106.0,0.0,True
Comms,C2,PL_Comms_C2.csv,N-39,118.0,-108.0,118.0,0.0,True
Comms,C2,PL_Comms_C2.csv,O-39,103.0,-93.0,103.0,0.0,True
Comms,C2,PL_Comms_C2.csv,P-39,98.0,-88.0,98.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-40,95.0,-85.0,95.0,0.0,True
Comms,C2,PL_Comms_C2.csv,B-40,86.0,-76.0,86.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-40,100.0,-90.0,100.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-40,97.0,-87.0,97.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-40,98.0,-88.0,98.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-40,92.0,-82.0,92.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-40,90.0,-80.0,90.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-40,89.0,-79.0,89.0,0.0,True
Comms,C2,PL_Comms_C2.csv,I-40,107.0,-97.0,107.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-40,108.0,-98.0,108.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-40,98.0,-88.0,98.0,0.0,True
Comms,C2,PL_Comms_C2.csv,L-40,100.0,-90.0,100.0,0.0,True
Comms,C2,PL_Comms_C2.csv,M-40,97.0,-87.0,97.0,0.0,True
Comms,C2,PL_Comms_C2.csv,N-40,100.0,-90.0,100.0,0.0,True
Comms,C2,PL_Comms_C2.csv,O-40,105.0,-95.0,105.0,0.0,True
Comms,C2,PL_Comms_C2.csv,P-40,100.0,-90.0,100.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-41,96.0,-86.0,96.0,0.0,True
Comms,C2,PL_Comms_C2.csv,B-41,94.0,-84.0,94.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-41,98.0,-88.0,98.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-41,104.0,-94.0,104.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-41,95.0,-85.0,95.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-41,88.0,-78.0,88.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-41,84.0,-74.0,84.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-41,85.0,-75.0,85.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-41,101.0,-91.0,101.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-41,100.0,-90.0,100.0,0.0,True
Comms,C2,PL_Comms_C2.csv,L-41,102.0,-92.0,102.0,0.0,True
Comms,C2,PL_Comms_C2.csv,M-41,105.0,-95.0,105.0,0.0,True
Comms,C2,PL_Comms_C2.csv,N-41,103.0,-93.0,103.0,0.0,True
Comms,C2,PL_Comms_C2.csv,O-41,109.0,-99.0,109.0,0.0,True
Comms,C2,PL_Comms_C2.csv,P-41,106.0,-96.0,106.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-42,98.0,-88.0,98.0,0.0,True
Comms,C2,PL_Comms_C2.csv,B-42,110.0,-100.0,110.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-42,107.0,-97.0,107.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-42,106.0,-96.0,106.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-42,103.0,-93.0,103.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-42,89.0,-79.0,89.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-42,89.0,-79.0,89.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-42,86.0,-76.0,86.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-42,107.0,-97.0,107.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-42,98.0,-88.0,98.0,0.0,True
Comms,C2,PL_Comms_C2.csv,L-42,109.0,-99.0,109.0,0.0,True
Comms,C2,PL_Comms_C2.csv,M-42,110.0,-100.0,110.0,0.0,True
Comms,C2,PL_Comms_C2.csv,N-42,102.0,-92.0,102.0,0.0,True
Comms,C2,PL_Comms_C2.csv,O-42,112.0,-102.0,112.0,0.0,True
Comms,C2,PL_Comms_C2.csv,P-42,104.0,-94.0,104.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-43,100.0,-90.0,100.0,0.0,True
Comms,C2,PL_Comms_C2.csv,B-43,92.0,-82.0,92.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-43,98.0,-88.0,98.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-43,98.0,-88.0,98.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-43,105.0,-95.0,105.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-43,88.0,-78.0,88.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-43,89.0,-79.0,89.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-43,87.0,-77.0,87.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-44,110.0,-100.0,110.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-44,107.0,-97.0,107.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-44,101.0,-91.0,101.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-44,102.0,-92.0,102.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-44,84.0,-74.0,84.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-44,86.0,-76.0,86.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-44,87.0,-77.0,87.0,0.0,True
Comms,C2,PL_Comms_C2.csv,I-44,94.0,-84.0,94.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-44,105.0,-95.0,105.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-44,110.0,-100.0,110.0,0.0,True
Comms,C2,PL_Comms_C2.csv,L-44,102.0,-92.0,102.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-45,104.0,-94.0,104.0,0.0,True
Comms,C2,PL_Comms_C2.csv,B-45,112.0,-102.0,112.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-45,108.0,-98.0,108.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-45,104.0,-94.0,104.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-45,101.0,-91.0,101.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-45,93.0,-83.0,93.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-45,93.0,-83.0,93.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-45,86.0,-76.0,86.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-45,98.0,-88.0,98.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-45,113.0,-103.0,113.0,0.0,True
Comms,C2,PL_Comms_C2.csv,L-45,119.0,-109.0,119.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-46,107.0,-97.0,107.0,0.0,True
Comms,C2,PL_Comms_C2.csv,B-46,109.0,-99.0,109.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-46,107.0,-97.0,107.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-46,105.0,-95.0,105.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-46,103.0,-93.0,103.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-46,98.0,-88.0,98.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-46,96.0,-86.0,96.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-46,104.0,-94.0,104.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-46,115.0,-105.0,115.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-46,115.0,-105.0,115.0,0.0,True
Comms,C2,PL_Comms_C2.csv,L-46,110.0,-100.0,110.0,0.0,True
Comms,C2,PL_Comms_C2.csv,B-47,108.0,-98.0,108.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-47,102.0,-92.0,102.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-47,110.0,-100.0,110.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-47,113.0,-103.0,113.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-47,88.0,-78.0,88.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-47,86.0,-76.0,86.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-47,95.0,-85.0,95.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-47,113.0,-103.0,113.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-47,115.0,-105.0,115.0,0.0,True
Comms,C2,PL_Comms_C2.csv,L-47,115.0,-105.0,115.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-48,112.0,-102.0,112.0,0.0,True
Comms,C2,PL_Comms_C2.csv,B-48,114.0,-104.0,114.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-48,109.0,-99.0,109.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-48,105.0,-95.0,105.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-48,101.0,-91.0,101.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-48,96.0,-86.0,96.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-48,90.0,-80.0,90.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-48,93.0,-83.0,93.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-48,115.0,-105.0,115.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-48,118.0,-108.0,118.0,0.0,True
Comms,C2,PL_Comms_C2.csv,L-48,119.0,-109.0,119.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-49,113.0,-103.0,113.0,0.0,True
Comms,C2,PL_Comms_C2.csv,B-49,108.0,-98.0,108.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-49,106.0,-96.0,106.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-49,102.0,-92.0,102.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-49,101.0,-91.0,101.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-49,93.0,-83.0,93.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-49,98.0,-88.0,98.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-49,94.0,-84.0,94.0,0.0,True
Comms,C2,PL_Comms_C2.csv,I-49,108.0,-98.0,108.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-49,114.0,-104.0,114.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-49,112.0,-102.0,112.0,0.0,True
Comms,C2,PL_Comms_C2.csv,L-49,108.0,-98.0,108.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-50,115.0,-105.0,115.0,0.0,True
Comms,C2,PL_Comms_C2.csv,B-50,106.0,-96.0,106.0,0.0,True
Comms,C2,PL_Comms_C2.csv,C-50,110.0,-100.0,110.0,0.0,True
Comms,C2,PL_Comms_C2.csv,D-50,112.0,-102.0,112.0,0.0,True
Comms,C2,PL_Comms_C2.csv,E-50,114.0,-104.0,114.0,0.0,True
Comms,C2,PL_Comms_C2.csv,F-50,84.0,-74.0,84.0,0.0,True
Comms,C2,PL_Comms_C2.csv,G-50,91.0,-81.0,91.0,0.0,True
Comms,C2,PL_Comms_C2.csv,H-50,99.0,-89.0,99.0,0.0,True
Comms,C2,PL_Comms_C2.csv,I-50,112.0,-102.0,112.0,0.0,True
Comms,C2,PL_Comms_C2.csv,J-50,120.0,-110.0,120.0,0.0,True
Comms,C2,PL_Comms_C2.csv,K-50,107.0,-97.0,107.0,0.0,True
Comms,C2,PL_Comms_C2.csv,A-51,116.0,-106.0,116.0,0.0,True
