method,sparse_rate,sparse_seed,feature,importance
direct_extra_all_features,0.01,11,wall_count,0.028706475444928905
direct_extra_all_features,0.01,11,wall_fraction,0.0033578791345174504
direct_extra_all_features,0.01,11,mat_1_count,0.0050831626173552386
direct_extra_all_features,0.01,11,mat_2_count,0.00020891161971072145
direct_extra_all_features,0.01,11,mat_3_count,0.00039485238458133174
direct_extra_all_features,0.01,11,transmittance_sum,0.015510058333876853
direct_extra_all_features,0.01,11,reflectance_sum,0.004979686948552592
direct_extra_all_features,0.01,11,fspl_pred_db,0.07408004338991592
direct_extra_all_features,0.01,11,log_distance_pred_db,0.19255312489427792
direct_extra_all_features,0.01,11,multi_wall_pred_db,0.1392248809774364
direct_extra_all_features,0.01,11,multi_wall_residual_idw_pred_db,0.2329378348834939
direct_extra_all_features,0.01,11,anchor_residual_idw,0.020604825380227492
direct_extra_all_features,0.01,11,anchor_residual_nn_1,0.011801659827525726
direct_extra_all_features,0.01,11,anchor_residual_nn_2,0.010220084055093996
direct_extra_all_features,0.01,11,anchor_residual_nn_3,0.007386370063651682
direct_extra_all_features,0.01,11,anchor_residual_nn_4,0.005934769643954834
direct_extra_all_features,0.01,11,anchor_dist_px_nn_1,0.0006392150200636493
direct_extra_all_features,0.01,11,anchor_dist_px_nn_2,0.0003665102090500932
direct_extra_all_features,0.01,11,anchor_dist_px_nn_3,0.0003276192600578432
direct_extra_all_features,0.01,11,anchor_dist_px_nn_4,0.0003251071972874558
direct_extra_all_features,0.01,11,anchor_density,0.0019385890519070998
wallpath_rf,0.01,11,x_norm,0.003866826944453489
wallpath_rf,0.01,11,y_norm,0.004012322393981131
wallpath_rf,0.01,11,distance_m,0.0011825738643569863
wallpath_rf,0.01,11,log10_distance_m,0.0011879854022185062
wallpath_rf,0.01,11,fspl_db,0.0011966421914647019
wallpath_rf,0.01,11,los,9.405524241666178e-06
wallpath_rf,0.01,11,wall_count,0.006343170355390487
wallpath_rf,0.01,11,wall_fraction,0.008068953859689273
wallpath_rf,0.01,11,mat_1_count,0.011533394548436004
wallpath_rf,0.01,11,mat_2_count,0.0015904848487443407
wallpath_rf,0.01,11,mat_3_count,0.001957137505127055
wallpath_rf,0.01,11,transmittance_sum,0.005869389389687135
wallpath_rf,0.01,11,reflectance_sum,0.0049500299546671985
wallpath_rf,0.01,11,fspl_pred_db,0.0012473393944197483
wallpath_rf,0.01,11,log_distance_pred_db,0.012168178796756874
wallpath_rf,0.01,11,multi_wall_pred_db,0.0317444631591692
wallpath_rf,0.01,11,multi_wall_residual_idw_pred_db,0.013083750664877151
wallpath_rf,0.01,11,anchor_residual_idw,0.7710206381870576
wallpath_rf,0.01,11,anchor_residual_nn_1,0.06459161259118329
wallpath_rf,0.01,11,anchor_residual_nn_2,0.02038896372449009
wallpath_rf,0.01,11,anchor_residual_nn_3,0.011178473078346893
wallpath_rf,0.01,11,anchor_residual_nn_4,0.008418911083087248
wallpath_rf,0.01,11,anchor_dist_px_nn_1,0.0042972920024925525
wallpath_rf,0.01,11,anchor_dist_px_nn_2,0.0027109994889426177
wallpath_rf,0.01,11,anchor_dist_px_nn_3,0.002480916169534397
wallpath_rf,0.01,11,anchor_dist_px_nn_4,0.002678286590316881
wallpath_rf,0.01,11,anchor_density,0.0022218582868677155
wallpath_extra,0.01,11,x_norm,0.0023487679115343544
wallpath_extra,0.01,11,y_norm,0.0023754942971858507
wallpath_extra,0.01,11,distance_m,0.002129162980691269
wallpath_extra,0.01,11,log10_distance_m,0.0029695904877522507
wallpath_extra,0.01,11,fspl_db,0.002721175421698114
wallpath_extra,0.01,11,los,0.0005587086725837908
wallpath_extra,0.01,11,wall_count,0.010901724777064886
wallpath_extra,0.01,11,wall_fraction,0.007869439927247663
wallpath_extra,0.01,11,mat_1_count,0.012842142712558546
wallpath_extra,0.01,11,mat_2_count,0.0019368530434486335
wallpath_extra,0.01,11,mat_3_count,0.0026554551200159383
wallpath_extra,0.01,11,transmittance_sum,0.006587353510167275
wallpath_extra,0.01,11,reflectance_sum,0.006810871636107861
wallpath_extra,0.01,11,fspl_pred_db,0.0027025767217122875
wallpath_extra,0.01,11,log_distance_pred_db,0.0136421889260445
wallpath_extra,0.01,11,multi_wall_pred_db,0.026696219572195107
wallpath_extra,0.01,11,multi_wall_residual_idw_pred_db,0.022659627152352247
wallpath_extra,0.01,11,anchor_residual_idw,0.2925482470740169
wallpath_extra,0.01,11,anchor_residual_nn_1,0.20774184108985436
wallpath_extra,0.01,11,anchor_residual_nn_2,0.15340986449227106
wallpath_extra,0.01,11,anchor_residual_nn_3,0.11639537856595114
wallpath_extra,0.01,11,anchor_residual_nn_4,0.08728193268232537
wallpath_extra,0.01,11,anchor_dist_px_nn_1,0.0044067253740388635
wallpath_extra,0.01,11,anchor_dist_px_nn_2,0.0023252171968057484
wallpath_extra,0.01,11,anchor_dist_px_nn_3,0.0021143420461108998
wallpath_extra,0.01,11,anchor_dist_px_nn_4,0.002107408348668175
wallpath_extra,0.01,11,anchor_density,0.0032616902595968005
wallpath_calibrated,0.01,11,x_norm,0.014456333629682556
wallpath_calibrated,0.01,11,y_norm,0.01367997196730866
wallpath_calibrated,0.01,11,distance_m,0.01496940505987354
wallpath_calibrated,0.01,11,log10_distance_m,0.019525024990421854
wallpath_calibrated,0.01,11,fspl_db,0.0193182197745447
wallpath_calibrated,0.01,11,los,0.0070263235572941285
wallpath_calibrated,0.01,11,wall_count,0.04929355429703744
wallpath_calibrated,0.01,11,wall_fraction,0.0319196694424416
wallpath_calibrated,0.01,11,mat_1_count,0.0689279056401152
wallpath_calibrated,0.01,11,mat_2_count,0.008705293386872221
wallpath_calibrated,0.01,11,mat_3_count,0.014702995858607315
wallpath_calibrated,0.01,11,transmittance_sum,0.07323994564165882
wallpath_calibrated,0.01,11,reflectance_sum,0.04169997703913311
wallpath_calibrated,0.01,11,fspl_pred_db,0.01865107559919158
wallpath_calibrated,0.01,11,log_distance_pred_db,0.11875657071763471
wallpath_calibrated,0.01,11,multi_wall_pred_db,0.22788112052957402
wallpath_calibrated,0.01,11,multi_wall_residual_idw_pred_db,0.1681874524016913
wallpath_calibrated,0.01,11,anchor_dist_px_nn_1,0.03211661950307269
wallpath_calibrated,0.01,11,anchor_dist_px_nn_2,0.012413133115018269
wallpath_calibrated,0.01,11,anchor_dist_px_nn_3,0.00986505178961844
wallpath_calibrated,0.01,11,anchor_dist_px_nn_4,0.009406588982951072
wallpath_calibrated,0.01,11,anchor_density,0.025257767076256824
