verified_seed,transfer_condition,method,rmse,non_anchor_rmse,mae,p90_ae,los_rmse,nlos_rmse,high_wall_rmse,free_space_rmse,wall_region_rmse
22,Ant2-Ant5 additional antennas,direct_rf_sparse_anchor,12.860117958401107,12.86066477870007,10.587861038049063,20.610196659962337,13.319467062814198,12.751519493846345,12.522827570044221,12.885371302296667,12.24224604268414
22,Ant2-Ant5 additional antennas,idw,6.313962590614616,6.34580839974373,4.682769993866484,10.339993315438429,11.17389656523036,5.985552564067965,5.966744229734183,6.247080168238029,7.4412277377819915
22,Ant2-Ant5 additional antennas,log_distance,11.598525188225416,11.599393632155316,9.451327181657156,18.747772872149945,14.421840446389947,11.305123234577907,11.182754410609654,11.58244806048127,11.889834962446601
22,Ant2-Ant5 additional antennas,multi_wall,10.277757741033385,10.27981173676136,8.211758968333402,16.462969011962414,11.137017485375948,10.233610996725117,10.30527369035431,10.183401887616753,11.613651816466795
22,Ant2-Ant5 additional antennas,multi_wall_residual_idw,5.889945018109816,5.919652512092969,4.193440854574243,9.35332439189156,6.068386500160656,5.927211473784668,6.055981001751419,5.72752195928191,8.020517874999424
22,Ant2-Ant5 additional antennas,wallpath_calibrated,6.524349187580113,6.5460155033337735,5.048703191901247,10.616120613515378,6.220589190826904,6.506381866852776,6.608471749201599,6.466185615199134,7.435681933187669
22,Ant2-Ant5 additional antennas,wallpath_extra,5.417087671010529,5.4375536402262,3.825914005773763,8.951085518548886,4.5360354760022785,5.506786263705765,5.687925088969029,5.292609469635625,7.2382334581204075
22,Ant2-Ant5 additional antennas,wallpath_rf,6.446021671164744,6.463939125748176,4.372118094253043,10.368402397036553,4.612623732471513,6.575356736193336,6.832881864754133,6.316223010209189,8.32154027665052
33,Ant1-f1 source-like,direct_extra_all_features,2.892801883288884,2.904922873214053,1.9165922191143037,4.8101723279953,0.7525134583630287,3.0042495143953034,3.1365036967526096,2.803349403352015,4.161372172329591
33,Ant1-f1 source-like,direct_rf_all_features,2.8984338944178623,2.911188937387698,1.9011477992534638,4.790534789085388,0.7903579419356654,3.008663166855339,3.140792240245853,2.8036639661415976,4.20997174327945
33,Ant1-f1 source-like,direct_rf_geometry,6.173671116460058,6.1733645326640145,4.367263305664062,10.458103424072265,0.9056146965851535,6.415806307069282,6.77598904147933,6.065938054012383,7.928638487572732
33,Ant1-f1 source-like,direct_rf_sparse_anchor,5.038473888306167,5.038926324047261,3.6478660259246825,8.489729997634887,0.8191641402399746,5.242679928638935,5.5130788842479355,4.966138475992049,6.107270466719528
33,Ant1-f1 source-like,idw,4.250288779538097,4.271726542963992,3.122777454376221,6.932884170532226,7.837631511496981,4.01148848505137,4.00778034427169,4.211724006379139,4.906511763614748
33,Ant1-f1 source-like,log_distance,7.469547790558245,7.470229854528339,6.009385330200195,12.123317403793335,9.550047395973266,7.269527495793669,7.255978194894697,7.461526062975754,7.649214866087835
